Date,Timestamp,Year,line_name,DeviceID,product_name,Shift,Planned,Qty,Good,Scrap,Runtime,Down
2028-02-26,2028-02-26 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 500 Booster Pump,Day,53,52,51,1,466,14
2028-02-26,2028-02-26 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Swing,105,103,101,2,464,16
2028-02-26,2028-02-26 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Night,54,48,46,2,475,5
2028-02-26,2028-02-26 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Day,107,104,99,5,473,7
2028-02-26,2028-02-26 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Swing,83,76,74,2,475,5
2028-02-26,2028-02-26 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Night,91,87,84,3,463,17
2028-02-26,2028-02-26 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Day,55,50,48,2,467,13
2028-02-26,2028-02-26 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,51,45,43,2,467,13
2028-02-26,2028-02-26 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Night,45,43,43,0,466,14
2028-02-26,2028-02-26 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Day,43,40,39,1,463,17
2028-02-26,2028-02-26 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Swing,81,76,74,2,472,8
2028-02-26,2028-02-26 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Night,57,56,56,0,474,6
2028-02-26,2028-02-26 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Blade Set,Day,75,72,69,3,479,1
2028-02-26,2028-02-26 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Bearing Set,Swing,84,75,75,0,475,5
2028-02-26,2028-02-26 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Blade Set,Night,108,104,101,3,464,16
2028-02-28,2028-02-28 00:00:00,2028,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Day,107,107,103,4,472,8
2028-02-28,2028-02-28 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Swing,49,45,44,1,480,0
2028-02-28,2028-02-28 00:00:00,2028,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Night,64,61,61,0,463,17
2028-02-28,2028-02-28 00:00:00,2028,Line B1 - Pump Assembly,pump-002,AquaFlow 350 Submersible Pump,Day,92,87,87,0,478,2
2028-02-28,2028-02-28 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 3000 Steam Turbine,Swing,117,112,106,6,460,20
2028-02-28,2028-02-28 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Night,111,106,102,4,476,4
2028-02-28,2028-02-28 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Day,41,38,38,0,462,18
2028-02-28,2028-02-28 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Swing,50,48,47,1,464,16
2028-02-28,2028-02-28 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Night,110,104,99,5,475,5
2028-02-28,2028-02-28 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Day,69,60,57,3,461,19
2028-02-28,2028-02-28 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Swing,119,113,107,6,456,24
2028-02-28,2028-02-28 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Night,76,74,72,2,466,14
2028-02-28,2028-02-28 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Day,46,43,42,1,456,24
2028-02-28,2028-02-28 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Swing,67,64,61,3,467,13
2028-02-28,2028-02-28 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Night,90,80,79,1,469,11
2028-02-28,2028-02-28 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Day,90,84,81,3,456,24
2028-02-28,2028-02-28 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Swing,66,62,62,0,457,23
2028-02-28,2028-02-28 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Night,57,51,50,1,470,10
2028-02-28,2028-02-28 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Day,79,76,73,3,478,2
2028-02-28,2028-02-28 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Swing,99,96,93,3,477,3
2028-02-28,2028-02-28 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,72,64,61,3,459,21
2028-02-28,2028-02-28 00:00:00,2028,Line D2 - Final Test,test-001,Pump Seal Kit,Day,64,61,58,3,474,6
2028-02-28,2028-02-28 00:00:00,2028,Line D2 - Final Test,test-001,Pump Seal Kit,Swing,59,54,54,0,479,1
2028-02-28,2028-02-28 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Blade Set,Night,113,100,100,0,464,16
2028-02-29,2028-02-29 00:00:00,2028,Line A1 - Pump Assembly,pump-001,HelioGen 2000 Gas Turbine,Day,119,115,112,3,459,21
2028-02-29,2028-02-29 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Swing,48,45,43,2,470,10
2028-02-29,2028-02-29 00:00:00,2028,Line A1 - Pump Assembly,pump-001,HelioGen 2000 Gas Turbine,Night,69,64,64,0,458,22
2028-02-29,2028-02-29 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 3000 Steam Turbine,Day,79,77,77,0,479,1
2028-02-29,2028-02-29 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Swing,42,41,40,1,480,0
2028-02-29,2028-02-29 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Night,80,76,73,3,461,19
2028-02-29,2028-02-29 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Day,79,69,66,3,467,13
2028-02-29,2028-02-29 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 100 Centrifugal Pump,Swing,93,43,43,0,237,243
2028-02-29,2028-02-29 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Night,52,49,49,0,461,19
2028-02-29,2028-02-29 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Day,67,58,56,2,458,22
2028-02-29,2028-02-29 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Swing,44,41,40,1,478,2
2028-02-29,2028-02-29 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Night,119,114,114,0,475,5
2028-02-29,2028-02-29 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Day,100,97,93,4,465,15
2028-02-29,2028-02-29 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Swing,99,97,94,3,475,5
2028-02-29,2028-02-29 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Night,47,43,41,2,474,6
2028-02-29,2028-02-29 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Day,73,70,67,3,461,19
2028-02-29,2028-02-29 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Swing,117,116,116,0,469,11
2028-02-29,2028-02-29 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Night,89,85,82,3,473,7
2028-02-29,2028-02-29 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Day,79,72,69,3,480,0
2028-02-29,2028-02-29 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Swing,47,42,42,0,467,13
2028-02-29,2028-02-29 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,113,106,101,5,469,11
2028-02-29,2028-02-29 00:00:00,2028,Line D2 - Final Test,test-001,Pump Impeller,Day,91,87,84,3,476,4
2028-02-29,2028-02-29 00:00:00,2028,Line D2 - Final Test,test-001,Pump Impeller,Swing,114,105,103,2,466,14
2028-02-29,2028-02-29 00:00:00,2028,Line D2 - Final Test,test-001,Pump Impeller,Night,61,54,54,0,478,2
2028-03-01,2028-03-01 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Day,85,80,77,3,474,6
2028-03-01,2028-03-01 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 100 Centrifugal Pump,Swing,114,106,102,4,457,23
2028-03-01,2028-03-01 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Night,45,42,41,1,456,24
2028-03-01,2028-03-01 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Day,70,70,68,2,479,1
2028-03-01,2028-03-01 00:00:00,2028,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Swing,70,70,68,2,480,0
2028-03-01,2028-03-01 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Night,75,67,64,3,468,12
2028-03-01,2028-03-01 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Day,106,63,60,3,299,181
2028-03-01,2028-03-01 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 200 Centrifugal Pump,Swing,104,99,97,2,474,6
2028-03-01,2028-03-01 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Night,55,52,52,0,460,20
2028-03-01,2028-03-01 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 200 Centrifugal Pump,Day,69,64,61,3,457,23
2028-03-01,2028-03-01 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 200 Centrifugal Pump,Swing,106,95,93,2,467,13
2028-03-01,2028-03-01 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 200 Centrifugal Pump,Night,102,94,90,4,466,14
2028-03-01,2028-03-01 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Day,42,37,36,1,469,11
2028-03-01,2028-03-01 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Swing,88,78,76,2,458,22
2028-03-01,2028-03-01 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Night,109,93,93,0,457,23
2028-03-01,2028-03-01 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Day,110,106,100,6,480,0
2028-03-01,2028-03-01 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,87,78,74,4,473,7
2028-03-01,2028-03-01 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Night,88,81,78,3,457,23
2028-03-01,2028-03-01 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Day,61,59,57,2,478,2
2028-03-01,2028-03-01 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Swing,59,53,53,0,466,14
2028-03-01,2028-03-01 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,42,37,37,0,460,20
2028-03-01,2028-03-01 00:00:00,2028,Line D2 - Final Test,test-001,Pump Seal Kit,Day,103,96,92,4,464,16
2028-03-01,2028-03-01 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Blade Set,Swing,110,106,104,2,479,1
2028-03-01,2028-03-01 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Blade Set,Night,78,72,72,0,466,14
2028-03-02,2028-03-02 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Day,97,91,87,4,465,15
2028-03-02,2028-03-02 00:00:00,2028,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Swing,112,104,100,4,466,14
2028-03-02,2028-03-02 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Night,53,52,50,2,471,9
2028-03-02,2028-03-02 00:00:00,2028,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Day,72,68,64,4,471,9
2028-03-02,2028-03-02 00:00:00,2028,Line B1 - Pump Assembly,pump-002,AquaFlow 200 Centrifugal Pump,Swing,59,54,53,1,467,13
2028-03-02,2028-03-02 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Night,97,70,67,3,344,136
2028-03-02,2028-03-02 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 200 Centrifugal Pump,Day,86,86,81,5,478,2
2028-03-02,2028-03-02 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Swing,84,82,81,1,479,1
2028-03-02,2028-03-02 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Night,110,100,95,5,474,6
2028-03-02,2028-03-02 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,HelioGen 1000 Gas Turbine,Day,67,62,60,2,461,19
2028-03-02,2028-03-02 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,HelioGen 1000 Gas Turbine,Swing,83,74,73,1,457,23
2028-03-02,2028-03-02 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,HelioGen 1000 Gas Turbine,Night,113,100,100,0,470,10
2028-03-02,2028-03-02 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,76,68,68,0,470,10
2028-03-02,2028-03-02 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Swing,88,82,79,3,460,20
2028-03-02,2028-03-02 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Night,111,99,99,0,475,5
2028-03-02,2028-03-02 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Day,94,83,83,0,472,8
2028-03-02,2028-03-02 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,79,76,76,0,466,14
2028-03-02,2028-03-02 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Night,96,87,86,1,466,14
2028-03-02,2028-03-02 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Day,70,60,59,1,458,22
2028-03-02,2028-03-02 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Swing,61,56,55,1,474,6
2028-03-02,2028-03-02 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Night,90,87,87,0,472,8
2028-03-02,2028-03-02 00:00:00,2028,Line D2 - Final Test,test-001,Pump Impeller,Day,41,37,37,0,478,2
2028-03-02,2028-03-02 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Bearing Set,Swing,108,99,97,2,475,5
2028-03-02,2028-03-02 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Bearing Set,Night,49,44,43,1,479,1
2028-03-03,2028-03-03 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 100 Centrifugal Pump,Day,99,45,43,2,245,235
2028-03-03,2028-03-03 00:00:00,2028,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Swing,109,108,108,0,480,0
2028-03-03,2028-03-03 00:00:00,2028,Line A1 - Pump Assembly,pump-001,HelioGen 3000 Steam Turbine,Night,105,103,99,4,470,10
2028-03-03,2028-03-03 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Day,106,97,94,3,475,5
2028-03-03,2028-03-03 00:00:00,2028,Line B1 - Pump Assembly,pump-002,AquaFlow 500 Booster Pump,Swing,56,55,53,2,479,1
2028-03-03,2028-03-03 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Night,98,85,81,4,463,17
2028-03-03,2028-03-03 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 350 Submersible Pump,Day,100,93,89,4,459,21
2028-03-03,2028-03-03 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Swing,92,87,86,1,474,6
2028-03-03,2028-03-03 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 350 Submersible Pump,Night,41,36,35,1,469,11
2028-03-03,2028-03-03 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Day,98,86,82,4,469,11
2028-03-03,2028-03-03 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,HelioGen 3000 Steam Turbine,Swing,64,56,55,1,458,22
2028-03-03,2028-03-03 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Night,92,85,81,4,478,2
2028-03-03,2028-03-03 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,79,72,72,0,477,3
2028-03-03,2028-03-03 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Swing,112,101,97,4,479,1
2028-03-03,2028-03-03 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Night,42,38,38,0,478,2
2028-03-03,2028-03-03 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Day,82,81,81,0,470,10
2028-03-03,2028-03-03 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,80,71,70,1,456,24
2028-03-03,2028-03-03 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Night,93,91,90,1,475,5
2028-03-03,2028-03-03 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Day,97,91,90,1,466,14
2028-03-03,2028-03-03 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Swing,94,80,77,3,458,22
2028-03-03,2028-03-03 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Night,109,104,102,2,471,9
2028-03-03,2028-03-03 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Blade Set,Day,111,107,102,5,464,16
2028-03-03,2028-03-03 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Bearing Set,Swing,59,58,55,3,477,3
2028-03-03,2028-03-03 00:00:00,2028,Line D2 - Final Test,test-001,Pump Impeller,Night,77,67,67,0,465,15
2028-03-04,2028-03-04 00:00:00,2028,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Day,44,39,39,0,468,12
2028-03-04,2028-03-04 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Swing,65,63,60,3,480,0
2028-03-04,2028-03-04 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Night,48,43,43,0,466,14
2028-03-04,2028-03-04 00:00:00,2028,Line B1 - Pump Assembly,pump-002,AquaFlow 500 Booster Pump,Day,80,72,70,2,467,13
2028-03-04,2028-03-04 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Swing,52,46,44,2,460,20
2028-03-04,2028-03-04 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Night,79,77,77,0,466,14
2028-03-04,2028-03-04 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 350 Submersible Pump,Day,42,39,38,1,459,21
2028-03-04,2028-03-04 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Swing,60,56,55,1,462,18
2028-03-04,2028-03-04 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 100 Centrifugal Pump,Night,98,85,82,3,466,14
2028-03-04,2028-03-04 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Day,75,67,64,3,458,22
2028-03-04,2028-03-04 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Swing,87,85,85,0,479,1
2028-03-04,2028-03-04 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 200 Centrifugal Pump,Night,73,69,69,0,480,0
2028-03-04,2028-03-04 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Day,67,58,58,0,459,21
2028-03-04,2028-03-04 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Swing,100,86,86,0,457,23
2028-03-04,2028-03-04 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Night,103,99,98,1,456,24
2028-03-04,2028-03-04 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Day,91,79,77,2,463,17
2028-03-04,2028-03-04 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Swing,44,40,38,2,459,21
2028-03-04,2028-03-04 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Night,101,93,92,1,473,7
2028-03-04,2028-03-04 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Day,97,88,86,2,470,10
2028-03-04,2028-03-04 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Swing,90,84,82,2,475,5
2028-03-04,2028-03-04 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,115,110,110,0,456,24
2028-03-04,2028-03-04 00:00:00,2028,Line D2 - Final Test,test-001,Pump Impeller,Day,48,42,41,1,457,23
2028-03-04,2028-03-04 00:00:00,2028,Line D2 - Final Test,test-001,Pump Impeller,Swing,113,105,102,3,480,0
2028-03-04,2028-03-04 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Blade Set,Night,65,58,55,3,456,24
2028-03-06,2028-03-06 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Day,103,99,96,3,461,19
2028-03-06,2028-03-06 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Swing,40,36,35,1,477,3
2028-03-06,2028-03-06 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Night,60,55,53,2,470,10
2028-03-06,2028-03-06 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 3000 Steam Turbine,Day,42,37,37,0,458,22
2028-03-06,2028-03-06 00:00:00,2028,Line B1 - Pump Assembly,pump-002,AquaFlow 350 Submersible Pump,Swing,46,42,41,1,462,18
2028-03-06,2028-03-06 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Night,96,94,93,1,467,13
2028-03-06,2028-03-06 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Day,75,70,69,1,478,2
2028-03-06,2028-03-06 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 200 Centrifugal Pump,Swing,47,42,41,1,458,22
2028-03-06,2028-03-06 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Night,63,55,55,0,465,15
2028-03-06,2028-03-06 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Day,79,68,66,2,461,19
2028-03-06,2028-03-06 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Swing,100,91,88,3,467,13
2028-03-06,2028-03-06 00:00:00,2028,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Night,115,101,98,3,468,12
2028-03-06,2028-03-06 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,65,65,64,1,478,2
2028-03-06,2028-03-06 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Swing,52,46,44,2,461,19
2028-03-06,2028-03-06 00:00:00,2028,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Night,95,89,86,3,456,24
2028-03-06,2028-03-06 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Day,97,87,82,5,466,14
2028-03-06,2028-03-06 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Swing,119,111,109,2,472,8
2028-03-06,2028-03-06 00:00:00,2028,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Night,92,81,81,0,457,23
2028-03-06,2028-03-06 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Day,56,53,52,1,462,18
2028-03-06,2028-03-06 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Swing,45,43,42,1,476,4
2028-03-06,2028-03-06 00:00:00,2028,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,95,90,88,2,466,14
2028-03-06,2028-03-06 00:00:00,2028,Line D2 - Final Test,test-001,Pump Seal Kit,Day,69,62,61,1,474,6
2028-03-06,2028-03-06 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Bearing Set,Swing,119,114,111,3,479,1
2028-03-06,2028-03-06 00:00:00,2028,Line D2 - Final Test,test-001,Turbine Bearing Set,Night,118,108,105,3,480,0
2028-03-07,2028-03-07 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 100 Centrifugal Pump,Day,104,89,87,2,458,22
2028-03-07,2028-03-07 00:00:00,2028,Line A1 - Pump Assembly,pump-001,AquaFlow 100 Centrifugal Pump,Swing,81,77,74,3,475,5
2028-03-07,2028-03-07 00:00:00,2028,Line A1 - Pump Assembly,pump-001,HelioGen 3000 Steam Turbine,Night,106,92,92,0,466,14
2028-03-07,2028-03-07 00:00:00,2028,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Day,52,48,47,1,472,8
2028-03-07,2028-03-07 00:00:00,2028,Line B1 - Pump Assembly,pump-002,AquaFlow 500 Booster Pump,Swing,81,75,74,1,478,2
2028-03-07,2028-03-07 00:00:00,2028,Line B1 - Pump Assembly,pump-002,AquaFlow 350 Submersible Pump,Night,83,55,53,2,332,148
2028-03-07,2028-03-07 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Day,100,93,89,4,480,0
2028-03-07,2028-03-07 00:00:00,2028,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Swing,52,47,47,0,469,11
